Order ID,CustomerID,Amount,Profit,Quantity ordered new,Product Category,Product Sub-Category,Payment Mode,Order Date,Month,MonthName,DateInText,Customer Name,State or Province,City,Gender,Gender.1,Gender.2
90099,7356,90.48,15.354,1,Office Supplies,Envelopes,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90099,3445,159.88,-357.924,7,Office Supplies,Paper,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90899,6735,383.96,34.302,4,Technology,Telephones and Communication,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
87378,8845,5.78,-7.96,1,Office Supplies,Paper,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
87378,4568,8034.599999999999,4407.44,15,Technology,Office Machines,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
90631,2834,1103.2,-1025.0172,14,Office Supplies,Storage & Organization,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90630,8264,2244.48,429.75435600000003,7,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
91262,8363,904.9,588.54,5,Furniture,Chairs & Chairmats,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
91261,4556,3611.76,2653.2915,12,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
91261,5243,2.94,-1.84,1,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
91263,5654,340.21000000000004,237.0426,13,Office Supplies,Envelopes,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86500,2357,3805.78,2502.6852,22,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86500,7876,7.64,0.6880000000000002,1,Office Supplies,Envelopes,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
91371,5265,58.34,36.906,2,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
85893,1573,83.93,-216.02980000000002,7,Technology,Office Machines,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
85895,4663,1133.9099999999999,-45.471999999999994,9,Technology,Telephones and Communication,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
85894,2583,130.9,16.136400000000002,7,Furniture,Office Furnishings,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
85897,8372,222.3,-29.61,10,Furniture,Office Furnishings,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
85898,6458,177.48,125.72399999999999,17,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
85896,2834,979.95,114.88199999999999,5,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88579,8264,2077.68,-14.448,8,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88580,4556,1889.99,-42.546,1,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
86687,5243,35.8,14.0,10,Office Supplies,Rubber Bands,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
86688,5654,542.9399999999999,52.988000000000056,3,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86686,2357,386.82,285.4737,9,Office Supplies,Appliances,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
86688,7876,6.5,10.50800000000001,2,Office Supplies,Appliances,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86688,5265,2108.62,1448.7309,19,Furniture,Office Furnishings,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86688,1573,90.85000000000001,1.0040000000000004,23,Office Supplies,Rubber Bands,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88870,7356,609.92,-521.09,4,Technology,Computer Peripherals,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88870,3445,6.84,-29.49,1,Office Supplies,"Scissors, Rulers and Trimmers",Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88871,6735,550.5500000000001,386.0066999999999,7,Office Supplies,Appliances,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
88871,8845,1229.8999999999999,-1867.97,10,Furniture,Chairs & Chairmats,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
86331,4568,1091.76,-1920.9336,12,Furniture,Office Furnishings,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
86331,2834,17.94,-37.175200000000004,3,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90415,8264,5090.5199999999995,-213.4028,12,Furniture,Tables,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90414,8363,46.76,-15.48,7,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
89820,4556,778.6199999999999,-50.245,19,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
89818,5243,77.51,-387.1044,1,Technology,Computer Peripherals,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
89819,5654,216.86,-55.97,7,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
28225,2357,182.52,-66.2473,9,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
26342,7876,429.57,-171.1577,43,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
26342,5265,3554.96,624.239,74,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
26342,1573,33.4,-14.3241,5,Office Supplies,Paper,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88857,4663,864.72,604.0191,18,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
88857,4666,6.68,-11.631599999999999,1,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
89456,4663,629.2,442.36589999999995,8,Office Supplies,Appliances,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
91550,2583,34.74,-259.756,3,Office Supplies,Envelopes,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
91550,8372,2105.94,1469.7276,6,Furniture,Chairs & Chairmats,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
91550,6458,79.95,-83.55306,5,Technology,Office Machines,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
89040,2834,102.4,-16.89,5,Office Supplies,Appliances,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
89040,8264,47.01,25.51,3,Office Supplies,Envelopes,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
89039,8363,567.84,-850.6524,8,Furniture,Bookcases,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
89039,4556,138.60000000000002,98.52509999999998,12,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
89041,5243,573.86,214.23,14,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
87757,5654,83.96,21.883400000000023,4,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
91258,2357,280.06,290.202,38,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90888,7876,352.13,12.146000000000008,23,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90888,5265,31.96,5.687000000000008,4,Technology,Telephones and Communication,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
89999,1573,62.94,-181.102,3,Furniture,Office Furnishings,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
90000,4663,2847.84,882.9300000000001,8,Furniture,Chairs & Chairmats,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
90000,2583,99.9,6.680399999999999,5,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
90001,8372,340.78000000000003,46.29,11,Technology,Computer Peripherals,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90001,6458,450.89000000000004,177.79,11,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90003,2834,17.6,-14.990400000000001,11,Office Supplies,Pens & Art Supplies,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90002,8264,862.1999999999999,638.3811,18,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90333,8363,503.96,17.652,4,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90334,4556,115.36,739.674,7,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90335,5243,24.92,-23.156,1,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
90568,5654,13.26,-10.435,3,Office Supplies,Envelopes,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
91277,2357,42.400000000000006,-78.91668,10,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
91277,7876,6783.02,-13562.637407999999,1,Technology,Office Machines,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88798,5265,86.7,-63.35,15,Office Supplies,Paper,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
86874,1573,41.92,-8.904,4,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88367,7356,157.92,88.72,4,Technology,Computer Peripherals,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88367,3445,9.82,7.251899999999999,2,Office Supplies,Labels,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88368,6735,77.76,-191.49,12,Office Supplies,Paper,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
86933,8845,1330.78,-1330.5,11,Furniture,Bookcases,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
91059,4568,1935.52,1320.5495999999998,16,Technology,Office Machines,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
91059,2834,3135.84,1585.5030000000002,16,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
91060,8264,727.74,526.0422,13,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87117,8363,37.8,-40.432,20,Office Supplies,Rubber Bands,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
89333,4556,295.92,-88.61,4,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
89334,5243,286.93,109.16,7,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88692,5654,125.94,-136.122,6,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88219,2357,29.96,-27.375,7,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88219,7876,4889.69,-435.7575,13,Furniture,Tables,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88219,5265,7211.57,682.53,17,Furniture,Tables,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
88219,1573,783.96,-277.22200000000004,4,Technology,Telephones and Communication,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88220,4663,290.32,-266.68600000000004,19,Technology,Computer Peripherals,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
88220,2583,22.88,-12.277999999999999,13,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
87234,8372,413.14,265.1118,13,Technology,Computer Peripherals,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87234,6458,29.900000000000002,9.5608,5,Office Supplies,Envelopes,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87234,2834,683.8100000000001,390.09839999999997,19,Technology,Telephones and Communication,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88040,8264,29.900000000000002,46.65,5,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88039,4556,370.24,-1250.746,13,Technology,Computer Peripherals,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88041,5243,118.19999999999999,374.904,12,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88041,5654,1133.9099999999999,-528.836,9,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87146,2357,240.98,-272.71320000000003,1,Furniture,Bookcases,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87146,7876,4209.8,-162.694,10,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
87148,5265,6418.06,-115.9039,22,Furniture,Chairs & Chairmats,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
87147,1573,300.97,-729.9879999999999,1,Technology,Computer Peripherals,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
85833,7356,146.23000000000002,-133.546,7,Office Supplies,Storage & Organization,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
85834,3445,41.98,272.69399999999996,2,Technology,Telephones and Communication,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
85835,6735,33.92,-61.6,8,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
88554,8845,122.94,66.852,3,Technology,Computer Peripherals,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
88558,4568,179.95000000000002,17.83980000000001,5,Technology,Telephones and Communication,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
88555,2834,1402.54,976.2672,23,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
88555,8264,33.88,23.2047,11,Office Supplies,Labels,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
88558,8363,1319.8,183.84300000000002,20,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
88555,4556,237.13000000000002,167.46299999999997,23,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88556,5243,3653.7200000000003,1307.2692,14,Furniture,Bookcases,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88556,5654,115.72,-15.818400000000002,11,Furniture,Office Furnishings,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88556,2357,83.72,-55.83240000000001,14,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88557,7876,1750.38,550.3808,6,Furniture,Chairs & Chairmats,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
86092,5265,8.879999999999999,1.68,6,Office Supplies,Rubber Bands,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
88348,1573,647.02,450.45959999999997,17,Office Supplies,Appliances,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
88348,4663,13199.78,8798.183099999998,22,Technology,Copiers and Fax,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
88348,4666,19.9,-5.385,5,Office Supplies,Paper,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
86629,4663,8019.6,3031.9724,20,Furniture,Tables,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
87889,2583,1203.88,138.018,4,Technology,Computer Peripherals,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
87889,8372,398.9,38.874,10,Furniture,Office Furnishings,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
87888,6458,87.36,-45.528000000000006,6,Office Supplies,Appliances,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
39015,2834,9599.52,567.59,24,Technology,Office Machines,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
39015,8264,129.60000000000002,-28.45,20,Office Supplies,Paper,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
87862,8363,32.400000000000006,-14.225,5,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
88403,4556,66.8,-601.8040000000001,10,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
88404,5243,2.89,38.406000000000006,1,Office Supplies,Labels,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
88405,5654,226.67,53.114399999999996,1,Furniture,Chairs & Chairmats,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88405,2357,419.6,8.742,20,Office Supplies,Storage & Organization,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88406,7876,1343.3,636.5219999999999,14,Furniture,Chairs & Chairmats,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
90891,5265,6419.6,4554.4347,20,Furniture,Chairs & Chairmats,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
90891,1573,2267.8199999999997,618.19308,18,Technology,Telephones and Communication,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89664,4663,809.7,-15.1844,10,Technology,Office Machines,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
89665,2583,587.47,-61.194,13,Technology,Computer Peripherals,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,M,1,MALE
89666,8372,2614.29,18.174,21,Furniture,Tables,Credit Card,2015-04-08,4,Apr,04/08/2015,Timothy Reese,New York,Smithtown,M,1,MALE
88418,6458,35.88,-49.53,6,Office Supplies,Paper,Credit Card,2015-05-28,5,May,05/28/2015,Timothy Reese,New York,Smithtown,M,1,MALE
90079,2834,301.96,-407.85,2,Furniture,Bookcases,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90078,8264,334.62,-191.25760000000002,11,Technology,Computer Peripherals,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
91583,8363,608.79,196.52328,21,Technology,Telephones and Communication,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
86002,4556,62.82000000000001,-343.868,9,Office Supplies,Paper,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
86003,5243,5100.28,-3971.0627999999997,2,Technology,Office Machines,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
87570,5654,16.32,-18.478199999999998,3,Office Supplies,Binders and Binder Accessories,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87570,2357,9899.82,-381.84119999999996,18,Technology,Copiers and Fax,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
87570,7876,154.07000000000002,12.5504,7,Office Supplies,Pens & Art Supplies,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
87570,5265,243.32,45.3324,7,Office Supplies,Storage & Organization,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
87569,1573,205.79999999999998,33.66,12,Office Supplies,Storage & Organization,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
87072,7356,223.08,15.677999999999999,11,Furniture,Office Furnishings,Credit Card,2015-02-22,2,Feb,02/22/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
87071,3445,40.68,52.775999999999996,2,Office Supplies,Storage & Organization,Credit Card,2015-03-27,3,Mar,03/27/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90404,6735,243.98,-162.8244,1,Furniture,Chairs & Chairmats,Credit Card,2015-01-20,1,Jan,01/20/2015,Matthew Berman,Oregon,Grants Pass,F,0,FEMALE
90405,8845,5.74,-6.930820000000001,1,Office Supplies,Binders and Binder Accessories,Credit Card,2015-03-12,3,Mar,03/12/2015,Matthew Berman,Oregon,Grants Pass,M,1,MALE
90385,4568,222.0,-118.54,4,Furniture,Office Furnishings,Credit Card,2015-06-15,6,Jun,06/15/2015,Ricky Hensley,Oregon,Gresham,M,1,MALE
90385,2834,6189.96,2963.48,14,Technology,Office Machines,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,F,0,FEMALE
90386,8264,587.67,398.30249999999995,19,Furniture,Office Furnishings,Credit Card,2015-02-12,2,Feb,02/12/2015,Sarah Ramsey,New York,Syracuse,M,1,MALE
90386,8363,4164.72,709.8520000000001,14,Technology,Office Machines,Credit Card,2015-05-15,5,May,05/15/2015,Laurie Hanna,Montana,Helena,M,1,MALE
90386,4556,1777.08,80.80920000000009,6,Furniture,Tables,Credit Card,2015-05-21,5,May,05/21/2015,Jim Rodgers,Montana,Missoula,M,1,MALE
90387,5243,774.5,371.27200000000005,25,Office Supplies,Paper,Credit Card,2015-05-15,5,May,05/15/2015,Tony Wilkins Winters,New York,New York City,F,0,FEMALE
90387,5654,6531.71,77.0008954000001,41,Furniture,Tables,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
90387,2357,1847.67,27.96860000000001,33,Technology,Telephones and Communication,Credit Card,2015-05-21,5,May,05/21/2015,Tony Wilkins Winters,New York,New York City,M,1,MALE
88794,7876,16.14,-66.77958,3,Office Supplies,Binders and Binder Accessories,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,M,1,MALE
88794,5265,36.08,-144.9188,11,Office Supplies,Pens & Art Supplies,Credit Card,2015-01-28,1,Jan,01/28/2015,Edna Thomas,California,Laguna Niguel,F,0,FEMALE
88794,1573,16.68,-5.0716,6,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-02,5,May,05/02/2015,Guy Gallagher,California,Lakewood,M,1,MALE
89465,4663,26.46,-1.18,9,Office Supplies,Pens & Art Supplies,Credit Card,2015-05-12,5,May,05/12/2015,Gwendolyn F Tyson,Minnesota,Prior Lake,F,0,FEMALE
